,review,Complain Label,Emotion,Sentiment,Severity
437,"disappointed . bit disappointed even spending 13500 ,you getting 5g wifi operates 2.4 g,camera mark....battery good . fingerprint lock button another drawback.",1,sadness,negative,disapproval
438,nice . worth,0,joy,positive,non-complaint
439,சிறந்த தயாரிப்பு  தரம் மைக்ரோவில் பிரச்சனையும் இல்லை   சிறந்த தயாரிப்பு  தரம் மைக்ரோ SD கார்டில் பிரச்சனையும் இல்லை தயாரிப்பு முழுமையாக தகுதியானது starstarstarstarstar கவலைப்பட வேண்டாம் அதற்காக செல்லுங்கள் அமேசான் சேவை ஆதரவுக்கு நன்றி,0,sadness,positive,non-complaint
440,हेंग . हेंग भाई । 2- 4 डाल दूसरा फोन लेलो ।,1,sadness,negative,disapproval
441,okay! . much impressed product price.. mobile bulky fingerprint sensor much handy. photo quality okay compare redmi y3.,1,sadness,negative,disapproval
442,"everything good except price change amazon . works charm , samsung m52 beast , false prime offer amazon did, phone whole works smooth, everything works fine beast",1,joy,positive,disapproval
443,"simply useless . touch sensors worst part smart phone touch work. broader perspective samsung phones same. try redmi, moto oneplus budget there.",1,sadness,negative,disapproval
444,औसत ऊपर कैमरे अच्छा बजट अनुकूल फोन। उहफिंगरप्रिंट स्कैनर अच्छा मैं साइड माउंटेड फिंगरप्रिंट स्कैनर प्रशंसक हूंइसलिए 4 स्टारवरना कीमत देखते सब ठीक हैहालांकि फोन मेरे अन्य फ़ोनों तुलना थोड़ा भारी भारी।,1,sadness,negative,disapproval
445,શ્રેષ્ઠ 64GB માઇક્રો એસડી કાર્ડમાંથી સેમસંગે તેમના ઉત્પાદનોથી ક્યારેય નિરાશ મૂલ્યવાન ઉત્પાદન મૂળ ઉત્પાદન સારી ટ્રાન્સફર ઝડપ SD કાર્ડ એડેપ્ટર સાથે,0,sadness,positive,non-complaint
446,चीनचा तुकडा कृपया टाळा उत्पादन चांगले डिलिव्हरी बॉय माझ्या घरासमोर डिलिव्हरी करण्यासाठी खूप वेळ घेत 30 मिनिटांपेक्षा जास्त उभा यामुळे माझी निराशा गोष्ट मेमरी कार्ड मूळ स्टोरेज 118128 तरीही उत्पादन चांगले वाचन गती खरोखर छान धन्यवाद amaz वर,1,sadness,negative,disapproval
447,कैमरे गुणवत्ता। M12 पैसा बर्बाद करें। पैसे बर्बादी। खराब कैमरा क्वालिटी। फ्रंट कैमरा 1 मेगापिक्सल कैमरे है। अगर सेल्फी लेना पसंद मत जाइए। बैक कैमरा बिल्कुल अच्छा है। मेरे पुराने सैमसंग फोन इससे कहीं बेहतर हैं। बार खरीदने आपको रहना होगा। M12 पैसा बर्बाद,1,sadness,negative,disapproval
448,product . sd card good. 32/32gb storage written product...... u want 32gb sd card go this.. impress u use this:grinning_face_with_smiling_eyes:,0,sadness,positive,non-complaint
449,fake product.. . received fake 64 gb memory card replace 128 gb. memory card working ... waste money u spend. better u go sand disk.,1,sadness,negative,disapproval
450,"great phone, but.. . great phone samsung budget series. waste time mine.so coming point things positive i'm gonna tell negative fingerprint reader side power button okay quality. thing cameras also good front one ok. overall price range awesome confused redmi 10 samsung m12 go it. great samsung, :winking_face:",1,other,neutral,disapproval
451,अप्रतिम 28 दिवसांच्या वापरानंतर पुनरावलोकन करा उत्पादन छान पुन्हा ऑर्डर मार्गावर डिलिव्हरीला 6 दिवस लागतात जे ठीक दिवस किंवा त्यापेक्षा जास्त वेळ लागला बरे होईल,0,joy,positive,non-complaint
